site_url,page_url,src,alt 
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/staff-avatar-vz-mammals.png.webp?itok=5J0odJbh,"Staff Avatar Do Not Update!!! Remove, Add New Staff Item With Remove Button --->"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/rappaportginaanthro-square.jpg.webp?itok=1GEW28eK,Rappaport_Gina_Anthro
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/rimerestheranthro-square.jpg.webp?itok=w0T9R5Io,Rimer_Esther_Anthro
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/rosenthaldaveanthrocr.jpg.webp?itok=-1g0_FGO,David Rosenthal
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/markwhiteanthro0.jpg.webp?itok=sRsaSWyF,Headshot of Mark White
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/mary-jo-arnoldi-head-shot_137.jpg.webp?itok=BZUlIMed,Mary Jo Arnoldi: Curator of African Ethnology
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/joshua-bell1_136.jpg.webp?itok=DWT7yj48,Joshua Bell: Curator of Globalization
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/anthro-dawn-biddison.jpg.webp?itok=b79eEU5b,Dawn Biddison portrait
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/billeckbillanthro.jpg.webp?itok=qn1MLRQu,Photo of Bill Billeck
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/staff-avatar-vz-mammals.png.webp?itok=5J0odJbh,"Staff Avatar Do Not Update!!! Remove, Add New Staff Item With Remove Button --->"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/karibruwelheideanthropology.jpg.webp?itok=MoL3QpJe,Photo of Kari Bruwelheide
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/clarkjenniferanthrojpg.jpg.webp?itok=hSbovSF0,clarkjb_Anthro
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/crowellaronanthro.jpg.webp?itok=9Ti8lmPe,crowella_Antrho
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/dudarchrisanthro.jpg.webp?itok=2XTIadkG,Chris Dudar
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/bill-diving-cropped-tight_136.jpg.webp?itok=WZXw66d0,"William Fitzhugh: Senior Scientist, Curator of North American Archaeology and Director, Arctic Studies Center"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/goddardianthro.jpg.webp?itok=rRsGbLc6,goddardI_Anthro
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/greenganthro_1.jpg.webp?itok=zpE1KhG3,"Portrait of Candace Greene, Anthropology"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/erichollinger04.jpg.webp?itok=Z_9qI5RY,Eric Hollinger
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/gwynisaac2_136.jpg.webp?itok=IK47BY17,Gwyneira Isaac: Curator of North American Indigenous Culture
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/staff-avatar-vz-mammals.png.webp?itok=5J0odJbh,"Staff Avatar Do Not Update!!! Remove, Add New Staff Item With Remove Button --->"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/anthro-kramer.jpg.webp?itok=9DQHksMf,Portait of Kayla Kramer
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/igor-krupnikoffice_136.jpg.webp?itok=l_4lJohY,Igor Krupnik: Chair of Anthropology and Curator of Circumpolar Ethnology
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/logan-kistler1_136.jpg.webp?itok=6tTIda9t,Logan Kistler: Curator of Archaeobotany and Archaeogenomics
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/staff-avatar-vz-mammals.png.webp?itok=5J0odJbh,"Staff Avatar Do Not Update!!! Remove, Add New Staff Item With Remove Button --->"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/loringsanthro.jpg.webp?itok=YdeSar4G,lorings_Anthro
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/staff-avatar-vz-mammals.png.webp?itok=5J0odJbh,"Staff Avatar Do Not Update!!! Remove, Add New Staff Item With Remove Button --->"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/douglas-owsley-anthro_137.jpg.webp?itok=Tg8zqMaR,Douglas Owsley: Curator of Biological Anthropology
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/pipernodoloresanthro.jpg.webp?itok=kn3sXftS,Dolores Piperno
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/pobinerbrianaanthro-square.jpg.webp?itok=otBbW7B5,Pobiner_Briana_Anthro
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/potts-olorgphoto_136.jpg.webp?itok=gGlyC-IX,"Richard Potts: Curator of Biological Anthropology, Peter Buck Chair of Human Origins Director"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/torbenrick2_137.jpg.webp?itok=Toq-FjBm,Torben Rick: Curator of North American Archaeology
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/staff-avatar-vz-mammals.png.webp?itok=5J0odJbh,"Staff Avatar Do Not Update!!! Remove, Add New Staff Item With Remove Button --->"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/rogersdanthro.jpg.webp?itok=-3t1Udfn,rogersd_Anthro
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/head-shot_137.jpg.webp?itok=sP1qTCEO,Sabrina Sholts: Curator of Biological Anthropology
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/anthrobrucesmith.jpg.webp?itok=PVtd3k8M,Photograph of Bruce Smith
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/paulmichaeltaylor2_137.jpg.webp?itok=OR6M4YcS,"Paul Michael Taylor: Curator of European, Middle Eastern, and Asian Ethnology"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/thomasonlucyanthro.jpg.webp?itok=QNGbmiBH,Lucy Thomason
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/ubelakerdouglasanthro_136.jpg.webp?itok=TpRKTCEu,Douglas Ubelaker: Senior Scientist and Curator of  Biological Anthropology
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/walshjanemanthro-square.jpg.webp?itok=inRwr3Gy,Walsh_JaneM_Anthro
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/zederanthro.jpeg.webp?itok=xfAoNGMW,"Mindy Zeder, Anthropology"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/staff,https://naturalhistory.si.edu/sites/default/files/styles/circle/public/media/image/staff-avatar-vz-mammals.png.webp?itok=5J0odJbh,"Staff Avatar Do Not Update!!! Remove, Add New Staff Item With Remove Button --->"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/research,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/research,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/atlatlpracticestanford.jpg.webp?itok=N6YewrlH,Hero image
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/collections-overview,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/collections-overview,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/atlatlpracticestanford.jpg.webp?itok=N6YewrlH,Hero image
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/collections-overview,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/rvapsaalooke2016small.jpg.webp?itok=AmTAhLqx,"Woman looking at old, archival photograph of a man in traditional Apsaalooke (Crow) clothing"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/collections-and-archives-access,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/collections-and-archives-access,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/atlatlpracticestanford.jpg.webp?itok=N6YewrlH,Hero image
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/collections-and-archives-access,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/img2502.jpg.webp?itok=twRqdy2h,Close-up of beaded basket rim
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/collections-and-archives-access,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/nmnh-2367a08571000.jpg.webp?itok=r6h3UjtO,"Red Horse drawing of Indians leaving the Battle of Little Bighorn, NAA inventory number 08571000"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/collections-and-archives-access,https://naturalhistory.si.edu/sites/default/files/styles/square/public/media/image/hsfaaufsboliviafilmmakersm.jpg.webp?itok=Pa7DfW_C,"Filmmaker, looking through camera at mountains and a valley"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/research-facilities,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/research-facilities,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/atlatlpracticestanford.jpg.webp?itok=N6YewrlH,Hero image
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/research-facilities,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ctscanningspacesuit.jpg.webp?itok=s1QrQzsL,Space suit in CT scanner
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/research-facilities,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ejones-and-skull.jpg.webp?itok=FARmrt5x,Scientist using tools to measure skull and enter data into a computer
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/research-facilities,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/nhb2017-00736sm.jpg.webp?itok=khGpnro-,Researcher looking at historic photograph at the National Anthropological Archives
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/opportunities,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/opportunities,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/atlatlpracticestanford.jpg.webp?itok=N6YewrlH,Hero image
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/opportunities,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/simastudents.jpg.webp?itok=-VOTBzCi,"SIMA students, studying a basket"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/opportunities,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/i2finterns2018.jpg.webp?itok=DPNyvZtA,Group of people looking at images of artifacts on a screen
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-highlights,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-highlights,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/atlatlpracticestanford.jpg.webp?itok=N6YewrlH,Hero image
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-highlights,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibtraining-next-generationr.jpg.webp?itok=2MCuKSgK,Smithsonian forensic anthropologist points out area of interest in a piece of bone to students.
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/news-highlights,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/ward-and-msa-congo-1888002-sm.jpg.webp?itok=VuZEND5p,A picture of Hertbert Ward and Msa in the Congo 1888.
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/contacts,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/anthropology/contacts,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/atlatlpracticestanford.jpg.webp?itok=N6YewrlH,Hero image
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/invertebrate-zoology/collections-access/specimen-loans,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/invertebrate-zoology/collections-access/specimen-loans,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/izhero3000w.jpg.webp?itok=PhPdWvjT,Hero image
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files,https://naturalhistory.si.edu/sites/default/files/styles/page_hero/public/media/image/wib-heroarrowpointboy-composite-sharp.jpg.webp?itok=BGJD5BC2,Skeleton with arrow point in leg
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/webcomic-secret-cellar,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/webcomic-secret-cellar,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/webcomiccover.jpg.webp?itok=0_bs-arS,Foreground includes headshots of characters in the comic. Title (The Secret in the Cellar) and background info are included.  A text version of the Comic is available.
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/modern-forensic-case-file,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/modern-forensic-case-file,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibsi93-03a07.jpg.webp?itok=Ibz5WwU5,Pelvis from skeleton with surface damage
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/modern-forensic-case-file,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibsi-93-03a15.jpg.webp?itok=30qL0gl1,Skull with damaged surfaces
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/modern-forensic-case-file,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibsi-93-03a19r2.jpg.webp?itok=nPU0qiVo,Drawing of skeleton
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/modern-forensic-case-file,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibsi-93-03a01.jpg.webp?itok=a8ZoHvFa,Frontal view of skull with teeth missintg
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/modern-forensic-case-file,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibsi-93-03a17.jpg.webp?itok=0daTdPU_,Broken and Charred bones
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/modern-forensic-case-file,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibsi93-03a18.jpg.webp?itok=qEjcEH72,Anterior view of pelvis with eroded bone
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/highly-unusual-case,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/highly-unusual-case,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibjamesfort-apv-1046b10800.jpg.webp?itok=sXifjKNS,Archaeologist uncovering bones and sword still in the ground.
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/highly-unusual-case,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibg0071.jpg.webp?itok=kavu5zzz,3D Reconstruction of  Gosnold's burial site.
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/highly-unusual-case,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wib2009-891-gosnoldfinal800.jpg.webp?itok=LmKechAi,Head and shoulders of a  colonial man in elegant clothes.
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/was-baby-swaddled-death,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/was-baby-swaddled-death,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibswaddledbones.jpg.webp?itok=DzO1ypvR,"Skull with holes, riddled jaw and rough ribs"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/was-baby-swaddled-death,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibg0039.jpg.webp?itok=aOciuc-C,Two adult and one infant coffin in grave
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/first-fatality,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/first-fatality,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibg0063.jpg.webp?itok=kGlVI93-,Skeleton in grave; arrowhead in his leg.
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/first-fatality,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wib18arrowpointboyteeth.jpg.webp?itok=icn8U-Rr,Magnified view of front teeth 2 are chipped showing exposed pulp and 2 are cracked..
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/mystery-woman-found-lead-coffin,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/mystery-woman-found-lead-coffin,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibst-marys-city-312.jpg.webp?itok=LDNYeLmE,Douglas Owsley & Kari Bruwelheide look at recovered skeleton
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/mystery-woman-found-lead-coffin,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibg0500large.jpg.webp?itok=bzG7JrXU,Right and left femur of the skeleton.  The right femur is misaligned and shorter.
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/body-basement,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/body-basement,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/18an828-leavy-neck-1-skeleton-wtih-artifact-72dpi.jpg.webp?itok=ibYPmhgI,Looking down at a beige skeleton of a boy that is partially excavated in a pit in the ground.
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/body-basement,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibg0002.jpg.webp?itok=aDDCOdsr, Scientist measuring skeleton in the grave and taking notes
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/body-basement,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wiba0104.jpg.webp?itok=VsLPb1z1,One large and several smaller fragments from a ceramic milk pan
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/body-basement,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibdsc1025.jpg.webp?itok=myqpuzpM,Sculptor's reconstruction of boy carrying heavy load in colonial dress
https://naturalhistory.si.edu,https://naturalhistory.si.edu/visit-sub-page,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/young-woman-harleigh-knoll,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/young-woman-harleigh-knoll,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibharknolgprdemodragsensorsled.jpg.webp?itok=TfQG0XDp,Two scientist with GPR instrument in the woods
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/young-woman-harleigh-knoll,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/harknol-burialmerged1600.jpg.webp?itok=17U65Q5x,Skeleton in situ and reconstructed head
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/discovering-jane,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/discovering-jane,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibjane840.jpg.webp?itok=WLhrO4ke,Sculpted head of Jane from reconstruction details
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/discovering-jane,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibskull3dburialsitebsm.jpg.webp?itok=8WS8Yw9e,"Trowel, skull fragments & clay pot pieces in pit with trowel"
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/discovering-jane,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibskullplustibiacr300.jpg.webp?itok=mk0MqAg0,Pieces of skull and tibia
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/discovering-jane,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibjanemandibletibiacompositescaled1440.jpg.webp?itok=AD4-2UAG,Mandible with unerupted molars and tibia with unfused epiphysis
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/forensic-case-files/discovering-jane,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wibjanecollagetextr.png.webp?itok=a0o2Uo8J,Close up and microscopic views of cutting marks on skull & mandible
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/skeleton-keys/techniques-and-tools-trade,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/education/teaching-resources/written-bone/skeleton-keys/techniques-and-tools-trade,https://naturalhistory.si.edu/sites/default/files/styles/wysiwyg/public/media/image/wib76-caliper-femur.jpg.webp?itok=pyY4UUpp, A vertical image of a femur between the two prongs of the caliper
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/invertebrate-zoology/collections-overview,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/invertebrate-zoology/collections-overview,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/izhero3000w.jpg.webp?itok=PhPdWvjT,Hero image
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/invertebrate-zoology/collections-access,https://naturalhistory.si.edu/sites/default/files/media/image/si-logo-white.png,Smithsonian Logo white
https://naturalhistory.si.edu,https://naturalhistory.si.edu/research/invertebrate-zoology/collections-access,https://naturalhistory.si.edu/sites/default/files/styles/hero/public/media/image/izhero3000w.jpg.webp?itok=PhPdWvjT,Hero image
